time_unit,real_y,synth_y,unit_name,difference,control,pre_mspe,post_mspe,mspe_ratio,pre_rmspe,post_rmspe,rmspe_ratio
2023-05-01,2.7,2.5440080300745413,Clay,0.15599196992545883,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-06-01,3.1,2.9675622803467263,Clay,0.13243771965327378,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-07-01,3.2,2.9521397579823443,Clay,0.24786024201765589,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-08-01,3.3,3.1397897670605164,Clay,0.16021023293948344,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-09-01,3.1,3.0335670046377357,Clay,0.06643299536226444,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-10-01,3.3,3.101764187214676,Clay,0.19823581278532387,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-11-01,3.2,2.9735074636373335,Clay,0.22649253636266664,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2023-12-01,2.9,2.875665164778144,Clay,0.024334835221855755,control units,0.004540783989061335,0.01779384742762954,3.9186729583469706,0.06738533957072068,0.1333935809086387,29.376773092483894
2021-01-01,5.8,5.3534846966823855,Escambia,0.44651530331761435,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-02-01,5.3,4.919130925311793,Escambia,0.3808690746882064,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-03-01,5,4.751651970715818,Escambia,0.2483480292841822,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-04-01,4.7,4.518600048487346,Escambia,0.1813999515126543,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-05-01,4.6,4.418453447818876,Escambia,0.18154655218112392,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-06-01,5.3,5.021015936637817,Escambia,0.2789840633621825,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-07-01,5.1,4.734536370670592,Escambia,0.36546362932940735,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
2021-08-01,4.8,4.578513404531627,Escambia,0.2214865954683729,control units,0.0484478415079348,0.009602891731498102,0.19821093020058156,0.22010870384411152,0.09799434540573299,2.0226772206081347
